,Düz,Otomatik,YarıOtomatik,Dizel,Benzin/Lpg,Benzin,1300ccvealtı,1601-1800cc,1301-1600cc,6001ccveüzeri,ArabaYıl,Fiyat,Km
779,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,5.0,155.5
780,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,11.0,155.75
781,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2017,124.9,155.9
782,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,73.0,156.75
783,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2017,99.0,156.75
784,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018,104.9,156.9
785,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2017,116.7,157.0
786,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,14.205,157.0
787,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,10.11,157.0
788,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,90.5,157.5
789,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2017,136.0,158.0
790,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020,2.25,158.9
791,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,67.0,159.0
792,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2021,4.0,159.5
793,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,87.0,159.5
794,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,30.002,159.75
795,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2019,35.0,160.0
796,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2020,34.0,160.0
797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2020,34.0,160.5
798,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020,8.5,161.0
799,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,55.0,161.5
800,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,87.0,162.0
801,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2016,45.0,162.0
802,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,85.378,165.0
803,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,295.0,165.0
804,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,135.0,165.0
805,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,86.906,165.0
806,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,32.0,166.5
807,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2017,105.432,166.5
808,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,20.0,166.5
809,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,78.843,166.75
810,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,20.0,167.0
811,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,82.776,167.5
812,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,23.0,168.0
813,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,6.9,249.3
814,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,55.1,168.5
815,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018,61.969,168.9
816,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,600.0,169.0
817,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,150.0,169.5
818,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2019,55.908,169.75
819,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,62.0,169.9
820,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2016,99.0,170.0
821,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2020,1.4,171.0
822,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,86.632,171.9
823,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,25.0,173.5
824,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2018,64.0,173.999
825,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018,120.911,174.0
826,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,25.04,174.0
827,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,10.0,174.75
828,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,92.7,175.0
829,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,20.0,175.0
830,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,82.776,175.9
831,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,30.0,176.9
832,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2017,135.0,176.9
833,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2017,102.0,274.4
834,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,8.135,176.9
835,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2019,114.2,178.0
836,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,22.2,178.0
837,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,175.0,178.0
838,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,2.0,178.0
839,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,22.0,179.0
840,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,20.0,179.9
841,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,0.0,180.0
842,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,17.0,181.9
843,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,7.0,182.0
844,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020,13.0,182.0
845,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2021,400.0,182.5
846,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,17.0,183.9
847,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,50.0,185.0
848,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,8.0,185.0
849,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2016,138.5,185.0
850,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,19.8,186.5
851,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,0.0,186.9
852,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2019,57.8,187.5
853,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,10.0,333.0
854,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,1.4,188.0
855,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,24.0,188.5
856,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,700.0,190.0
857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2016,185.0,193.5
858,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2015,178.0,194.75
859,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,360.0,194.9
860,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,0.0,195.0
861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,22.0,198.9
862,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020,28.0,199.5
863,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018,85.0,199.75
864,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,5.0,199.999
865,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2021,1.007,201.0
866,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020,10.5,213.2
867,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,94.021,229.0
868,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2019,45.0,229.75
869,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020,34.0,229.75
870,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,53.0,242.95
871,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,19.0,243.95
872,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,10.0,296.3
873,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,12.078,255.0
874,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,12.0,260.0
875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2017,98.0,262.0
876,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,15.005,264.9
877,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,82.0,265.5
878,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,25.5,265.9
879,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,28.0,266.5
880,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2017,138.0,269.0
881,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2021,0.0,270.0
882,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,28.7,270.5
883,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,19.779,272.0
884,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,22.0,273.5
885,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,74.836,275.5
886,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,1.4,275.7
887,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,5.103,276.0
888,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020,5.503,276.6
889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,21.577,278.3
890,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,5.8,282.75
891,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2021,0.0,286.5
892,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018,116.0,290.0
893,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,8.667,296.5
894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018,138.0,296.5
895,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018,115.0,300.0
896,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2017,20.0,304.0
897,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,30.0,307.3
898,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,9.454,329.0
899,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020,11.826,340.0
900,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,34.768,343.2
901,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,3.9,345.3
902,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,15.038,358.0
903,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2021,21.443,396.7
904,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2021,300.0,396.8
